2.436222881078720093e-01 2.478177398443222046e-01
2.208639383316040039e-01 2.254135161638259888e-01
2.182984352111816406e-01 2.663506865501403809e-01
2.086847126483917236e-01 2.189149707555770874e-01
2.084724009037017822e-01 2.545522451400756836e-01
2.072000950574874878e-01 2.183564305305480957e-01
2.065909951925277710e-01 2.203310579061508179e-01
2.034567445516586304e-01 2.194081544876098633e-01
2.033437937498092651e-01 2.324773669242858887e-01
1.987007707357406616e-01 2.016311883926391602e-01
1.985872685909271240e-01 2.103524059057235718e-01
1.981038153171539307e-01 2.049092948436737061e-01
1.961605250835418701e-01 2.103638350963592529e-01
1.951055675745010376e-01 2.030405551195144653e-01
1.943684071302413940e-01 2.280932962894439697e-01
1.933442503213882446e-01 2.089539915323257446e-01
1.881518810987472534e-01 1.923735290765762329e-01
1.857665479183197021e-01 1.952075511217117310e-01
1.847500950098037720e-01 2.163227647542953491e-01
1.845005750656127930e-01 1.859957426786422729e-01
1.831027269363403320e-01 1.881982684135437012e-01
1.807979941368103027e-01 2.754615247249603271e-01
1.801043152809143066e-01 1.934576779603958130e-01
1.790895611047744751e-01 2.825037539005279541e-01
1.785025894641876221e-01 2.578601837158203125e-01
1.777741611003875732e-01 2.207693904638290405e-01
1.752415746450424194e-01 1.923624873161315918e-01
1.745920777320861816e-01 2.001474797725677490e-01
1.736817806959152222e-01 1.810737252235412598e-01
1.731576025485992432e-01 1.753880530595779419e-01
1.723080873489379883e-01 1.757270395755767822e-01
1.719550341367721558e-01 1.728489547967910767e-01
1.719166636466979980e-01 1.820005178451538086e-01
1.703068315982818604e-01 1.725278347730636597e-01
1.690990477800369263e-01 1.998446434736251831e-01
1.688611805438995361e-01 2.606742382049560547e-01
1.683117002248764038e-01 1.774137169122695923e-01
1.680974662303924561e-01 2.021006941795349121e-01
1.676760762929916382e-01 2.414817810058593750e-01
1.675607562065124512e-01 2.410721182823181152e-01
1.673676520586013794e-01 2.652066946029663086e-01
1.672755628824234009e-01 1.739032566547393799e-01
1.660749763250350952e-01 1.705557405948638916e-01
1.645493060350418091e-01 1.766021400690078735e-01
1.643270701169967651e-01 2.833815813064575195e-01
1.641358733177185059e-01 1.731242239475250244e-01
1.622414886951446533e-01 2.071817517280578613e-01
1.614142656326293945e-01 1.742775291204452515e-01
1.611268967390060425e-01 1.611930280923843384e-01
1.597063094377517700e-01 2.584169507026672363e-01
1.594038456678390503e-01 1.686513423919677734e-01
1.585688441991806030e-01 1.625758707523345947e-01
1.575240492820739746e-01 2.033617794513702393e-01
1.575155407190322876e-01 2.223102301359176636e-01
1.571367681026458740e-01 1.621490865945816040e-01
1.570678502321243286e-01 1.887400448322296143e-01
1.568781733512878418e-01 1.793345361948013306e-01
1.558583527803421021e-01 1.841991543769836426e-01
1.558006852865219116e-01 1.709832400083541870e-01
1.541612297296524048e-01 2.057073265314102173e-01
1.539486050605773926e-01 1.875084191560745239e-01
1.539113521575927734e-01 1.899118721485137939e-01
1.532306075096130371e-01 1.568751335144042969e-01
1.524761021137237549e-01 2.165516912937164307e-01
1.521907299757003784e-01 2.058798074722290039e-01
1.519943475723266602e-01 2.451416105031967163e-01
1.518948376178741455e-01 1.850465089082717896e-01
1.518443524837493896e-01 1.772613227367401123e-01
1.518410891294479370e-01 2.054464221000671387e-01
1.514814049005508423e-01 1.801681965589523315e-01
1.508987098932266235e-01 1.530193984508514404e-01
1.506131291389465332e-01 2.268964797258377075e-01
1.502297669649124146e-01 1.575300097465515137e-01
1.501069664955139160e-01 2.234922349452972412e-01
1.495990008115768433e-01 1.560334414243698120e-01
1.494880914688110352e-01 1.522623449563980103e-01
1.493865251541137695e-01 1.968908011913299561e-01
1.491815596818923950e-01 1.898064017295837402e-01
1.488250643014907837e-01 2.799456119537353516e-01
1.485097110271453857e-01 1.684423387050628662e-01
1.484572589397430420e-01 1.553757041692733765e-01
1.483114808797836304e-01 1.896058320999145508e-01
1.473995000123977661e-01 1.538579016923904419e-01
1.472784429788589478e-01 1.518620401620864868e-01
1.470638066530227661e-01 2.296052277088165283e-01
1.468354165554046631e-01 1.795225739479064941e-01
1.467716991901397705e-01 1.543733179569244385e-01
1.459472030401229858e-01 2.868580222129821777e-01
1.456359177827835083e-01 1.867511868476867676e-01
1.442877948284149170e-01 2.060148566961288452e-01
1.441753804683685303e-01 2.000415325164794922e-01
1.441601216793060303e-01 1.562826633453369141e-01
1.436213105916976929e-01 1.540099233388900757e-01
1.435225009918212891e-01 1.685394495725631714e-01
1.426889449357986450e-01 1.428930163383483887e-01
1.425765603780746460e-01 1.488219499588012695e-01
1.421681344509124756e-01 2.419063597917556763e-01
1.421229839324951172e-01 2.139884978532791138e-01
1.419595330953598022e-01 1.459192931652069092e-01
1.416196078062057495e-01 2.692037522792816162e-01
1.415343433618545532e-01 2.728890478610992432e-01
1.414486318826675415e-01 1.694293022155761719e-01
1.409374922513961792e-01 1.424338668584823608e-01
1.406911313533782959e-01 2.160583585500717163e-01
1.401611417531967163e-01 1.582172662019729614e-01
1.398403197526931763e-01 1.579054743051528931e-01
1.393353790044784546e-01 1.480044573545455933e-01
1.387879252433776855e-01 1.560225635766983032e-01
1.386353969573974609e-01 1.529116630554199219e-01
1.383851021528244019e-01 1.510970294475555420e-01
1.382707953453063965e-01 2.166490554809570312e-01
1.381250321865081787e-01 1.958086490631103516e-01
1.380976736545562744e-01 2.105135470628738403e-01
1.380462348461151123e-01 1.675208210945129395e-01
1.377049982547760010e-01 1.519596725702285767e-01
1.375353932380676270e-01 2.110169678926467896e-01
1.375274658203125000e-01 1.448315531015396118e-01
1.370035707950592041e-01 1.659429967403411865e-01
1.368006020784378052e-01 1.398148089647293091e-01
1.367567777633666992e-01 2.216834425926208496e-01
1.360391229391098022e-01 1.562060564756393433e-01
1.357855796813964844e-01 2.059060186147689819e-01
1.353425085544586182e-01 1.499513983726501465e-01
1.350098848342895508e-01 1.801414489746093750e-01
1.343589723110198975e-01 1.572991311550140381e-01
