1.056238390609632205e+00 -1.907140353327769766e+00
-1.539629412881295512e+00 1.797866465166362948e+00
-2.443535079630360096e-01 1.425349719946933380e+00
-2.450391179725715851e+00 -2.819172450446858047e+00
-1.570393872636926424e+00 -1.762628447251302966e+00
1.344319838565089187e+00 2.658456293626778599e+00
-4.312395156383423411e-01 -1.208621060816057746e-01
-1.502053194801039826e+00 -1.980273155783536021e+00
-2.024466449642538635e+00 3.021784257160476717e+00
9.118705536415718793e-01 2.463747029005210809e+00
-2.513093735303931986e+00 2.156251068826181339e+00
-5.887198719876414188e-01 -1.702430897540599064e+00
4.214679402548580089e-01 2.755630683907786427e+00
2.793964818700067188e+00 3.749672831406223317e-01
1.139622870664704690e+00 2.500985816699406783e+00
2.012065352427060194e+00 -1.646223417118022114e+00
-2.866804833494549953e+00 1.146629359467207676e+00
-1.417430184132537185e+00 1.102395896344780191e+00
1.500670418875875711e+00 -2.943349525045424464e+00
-8.804332955306972686e-01 -2.941614025979786273e+00
-2.486874776485662686e+00 -2.297126525549280540e+00
2.457271476217357975e+00 -9.460479391788227943e-01
-2.310729324298022025e+00 -1.731298254307229723e+00
-9.280730989643196649e-01 -2.444011362548908828e+00
-1.240045599028923640e+00 -1.743939660545249959e+00
2.366905267461330897e+00 2.029210702344966588e+00
-6.368467578683585373e-01 2.273185165310379841e+00
1.161399060483253143e+00 1.434220178427995540e+00
-1.210597378296158322e+00 1.845459780782555903e+00
1.580477923610916990e+00 -2.318645396595941932e+00
-8.153869440164832616e-01 5.787124053815544400e-01
3.577977674123784535e-01 2.725024835886568297e+00
1.287235315612548225e+00 2.707190583963613228e+00
4.965671556239786288e-01 3.101914951929923170e+00
-4.653603773195741922e-01 2.675570623338764165e+00
-2.037500872812067154e+00 1.961995128182522530e+00
-2.611219027713921115e+00 2.678844267605529961e+00
1.301757091422306445e+00 -6.698556438885384656e-01
1.971788564713102376e+00 -3.508529531745596119e-01
9.023694055456227270e-02 -3.130052478659278936e+00
6.342121103539235527e-01 -2.362773288108061198e+00
-1.764503373923736351e+00 7.264518012019155480e-01
-2.686600935526146650e+00 1.993563477554836094e+00
-3.597298849011586475e-01 2.606429959980023803e+00
-2.635426902842134211e+00 -8.400043348917000108e-01
-2.783064864611130562e-01 1.573657471963625154e+00
2.185470793941723944e+00 3.034993792079725416e+00
2.320413401269798559e+00 -9.073054288334182760e-02
1.123468864901925324e+00 -3.019164038547917706e+00
6.257894217363595413e-01 -2.432255428054907576e+00
-2.815235753554403253e+00 7.579322617750757773e-01
1.570041706883999133e+00 -1.091132930712034987e+00
2.690374402798519693e+00 -2.494046769002213004e+00
-6.675244287194032067e-01 -2.858422017535826143e+00
-3.107788455360191548e+00 2.153648684203281150e+00
1.292845758656070654e+00 1.910847273223465814e+00
2.559491386856078687e-01 2.620227829077950155e+00
1.125914262690132839e+00 -2.002446345780086734e+00
4.409300995129087353e-01 -7.825277417422998871e-01
-8.445935116018933320e-01 -3.076107175881487077e+00
-1.517714789822662169e+00 -2.077762780178250779e+00
2.098009859896573293e+00 -2.601637369181230675e+00
-2.369854260626073295e+00 -2.356800804407445771e+00
-2.868147260231260098e+00 -2.043988975097947414e+00
1.054879729563398705e+00 -9.905916795101500361e-01
-2.311400916538468020e-01 5.227295283213562183e-01
1.622746249846540367e+00 -1.484824498477645527e+00
-1.950440844711652577e+00 1.531000984343805271e+00
2.903978711692511983e+00 1.220338852225452797e+00
1.366702973642482277e+00 -2.686332162876434282e+00
1.042529893469455127e+00 6.013794780921326577e-01
8.844639014262118959e-01 -7.205128002756948646e-01
1.474752534237669943e+00 -2.342063782043555697e+00
2.061016924578134901e+00 -1.737826274427098028e+00
-2.284117667032974780e-02 1.013427945225923443e-01
1.592353111659440268e+00 -2.548259656131348194e+00
-3.067010304923519115e+00 -2.784800767072632244e+00
-3.837707483222036267e-03 9.987729005246179792e-01
1.622289319445665123e+00 9.617704115943851439e-01
2.396822461581905817e+00 -1.913044391296657709e+00
5.340832834198311341e-01 2.002868526664748572e+00
4.063844168754887631e-01 -1.935407713289341247e+00
-2.702939243419715254e+00 -2.799892618006409428e+00
1.078947037834568690e+00 2.443848532549606656e+00
-2.101881700277754561e+00 -4.704064412425176256e-01
1.152317809224804535e+00 -9.948167490837199756e-01
1.803424585723161777e-01 2.245595139805469209e+00
1.894757654497278176e+00 2.738932448605824743e-01
-1.561821659575099552e+00 1.914914280954037151e+00
-2.033948573793200154e+00 2.501874426156341702e+00
-1.236736822487713300e-01 -1.853798341521082138e+00
-1.194192536333410715e+00 -2.916351748687188300e-02
7.351175631401619670e-01 2.236279054882737150e+00
-1.675199683550768537e+00 -1.491956087581033819e+00
1.231782082237310005e+00 -2.556144820477747270e+00
1.267636603154953967e+00 -1.937094728636942431e+00
-2.699556364761293459e+00 9.495617881049416287e-01
1.225336679679539742e+00 2.506213661839250317e+00
-1.704526672869169257e+00 1.513342237724625949e+00
-1.006974326141451687e-01 2.157997781130900794e+00
3.914805018462984010e-01 -3.059106028016235435e+00
-2.031472499524969777e+00 -2.094659728183490888e+00
-2.919375072309075558e-01 6.654426372146211577e-01
-1.296738704545551624e+00 8.224372307965488460e-01
6.975979453016417642e-01 2.023063815758445738e+00
7.760633075371129452e-01 -2.126453987284234515e+00
9.014552885245549207e-01 -9.644298301225329162e-01
1.121170879770522211e+00 -2.806966887263686150e+00
-1.908289574929522114e+00 -9.145019918825694205e-01
3.103859037712647595e+00 2.418007281455013313e+00
2.875393744678785612e+00 1.990437060666522040e+00
1.835665208914759150e+00 2.225910604530377146e+00
5.127559234022946999e-01 1.074938835586886299e+00
7.186773083454648381e-01 -1.073716984080350212e+00
-1.382016637605707476e+00 2.127931683018978504e+00
2.444111799300178856e+00 -2.812541765966184659e+00
3.034343242451778000e+00 -2.648039223310988177e+00
-1.936340161554968020e+00 -3.006296451165849426e+00
5.856980159167302080e-01 1.688960783812171879e-02
-8.875788986595138930e-01 -7.322789032352371164e-02
-2.948986487863916039e+00 -5.947564210037433741e-01
-7.754247687494322250e-01 1.304614592312326460e+00
1.325002199910162215e+00 1.837765180962948497e+00
-2.097854798518059116e+00 -3.015865153810351362e+00
-2.953942683523790080e+00 -6.163090220998882485e-01
-2.920245407483823996e+00 -1.028501834141925947e-01
5.349137124576500701e-01 1.618184513473636565e+00
-5.403010910838159653e-01 -2.737212860700664940e+00
-1.000109008270100741e+00 -1.212851527654818629e+00
-1.071166307594295652e+00 2.477900128587695150e+00
8.535173828492910175e-01 -1.689717949885889858e+00
-8.515697223623117651e-01 1.012026464903539535e+00
-1.612467583841558749e+00 -2.508884891723754507e+00
-2.893788048106340938e+00 -8.427984647595025969e-01
-2.007149024957725292e+00 -1.035367829381830945e-01
-9.734574207314617977e-01 4.986699679958434550e-01
2.025715513336662443e+00 2.691385302771422516e+00
-2.187073551531203641e+00 1.285180689790612618e+00
1.729189875904027618e+00 2.831432576106287069e+00
2.404095255960319033e+00 -2.841485275829772839e+00
-2.661721297468685243e+00 5.863890153630626489e-01
2.203428292973657054e+00 1.865231262778143106e+00
1.625839052527993767e+00 -4.550016382842729246e-01
1.829835283158013082e-01 -2.708029422127023800e+00
-2.771239845495342635e+00 2.874004342168023918e+00
2.081121174788933548e+00 -1.548641873218932874e+00
1.461467897036865526e+00 -1.621927934773066848e+00
2.830644117709197882e+00 3.052310654041041627e-01
1.009061025621204699e+00 -1.830308244897283831e+00
2.095101139034409865e+00 -1.010063835102477547e+00
-2.274597108775493037e+00 1.042618475953600132e+00
5.524840116505246312e-01 -1.376030538200701647e+00
1.323174940958968371e+00 1.800362660201241027e+00
2.652625850144126662e+00 1.925606251215226772e+00
6.943426129806330449e-01 -2.103224242661697385e+00
1.950669078332808448e+00 6.998976559804267472e-01
9.998730809627828231e-01 -2.105668505710215577e+00
2.588807536872219206e+00 -7.046165525567514853e-01
-1.090337125943446228e+00 -1.908132577379298089e+00
2.370423722196649319e+00 2.766661645005683123e+00
3.024887250530411631e+00 2.753382181313725585e+00
2.495164208695075825e+00 -1.475944762991502568e+00
-1.383821879054513815e+00 -2.729151795953462134e+00
-2.913942273605170108e+00 5.334685906852062454e-01
-4.314512094719055169e-01 -2.622154889010463119e+00
1.274397943577982195e+00 -1.163371325511906473e+00
1.105833648898296023e-01 2.117850548022183421e+00
1.562240895975085531e+00 -4.550497711076025853e-01
-7.101768490046332927e-01 -1.566291280773460803e+00
-1.532021766004767471e+00 -2.676235915614018523e+00
1.448857998944132364e+00 -1.560466840566063773e+00
1.522228465336873171e+00 4.973075871888248956e-01
-2.742381480293036411e+00 -8.834844937125240216e-01
